File,PSNR,SSIM,LPIPS
bakery_product1_20260703091257.39.png,6.539688514252026,0.5279897332146783,0.47705990076065063
bakery_product1_20260706004603.23.png,17.32552195567997,0.8403276905559295,0.29428306221961975
bakery_product1_20260706013830.62.png,17.139263785352377,0.8112726880171194,0.38235288858413696
bakery_product1_20260706022332.69.png,11.889115273822153,0.7584284962259918,0.4404790699481964
bakery_product1_20260706022959.44.png,5.834089398545984,0.46548277434830565,0.48292893171310425
bakery_product1_20260706023621.53.png,13.655488675624369,0.5609684116805641,0.672572135925293
bakery_product1_20260706024842.26.png,17.287219932210665,0.8494084976530211,0.3671020269393921
bakery_product1_20260706040929.78.png,15.952560392482635,0.7967131110227935,0.33994734287261963
bakery_product1_20260706084607.93.png,16.199892051091382,0.8620769657381869,0.27400919795036316
